<<<<<<< HEAD
race,FPR,TPR,threshold,auc,n
African-American,0.2223816355810617,0.475,0.4833069651597908,0.6891815262690443,1537
African-American,0.22525107604017217,0.475,0.48329552605617243,0.6891815262690443,1537
African-American,0.22525107604017217,0.48214285714285715,0.4831563382495659,0.6891815262690443,1537
African-American,0.22525107604017217,0.48928571428571427,0.48315330879148377,0.6891815262690443,1537
African-American,0.22525107604017217,0.49166666666666664,0.48314676817611923,0.6891815262690443,1537
African-American,0.22525107604017217,0.49523809523809526,0.48308565964130457,0.6891815262690443,1537
African-American,0.2266857962697274,0.49523809523809526,0.48308286244670473,0.6891815262690443,1537
African-American,0.2266857962697274,0.5,0.4830792548373957,0.6891815262690443,1537
African-American,0.22812051649928264,0.5,0.4830748445598691,0.6891815262690443,1537
African-American,0.22812051649928264,0.5035714285714286,0.4828627114185363,0.6891815262690443,1537
African-American,0.22955523672883787,0.5035714285714286,0.4827704591351758,0.6891815262690443,1537
African-American,0.22955523672883787,0.5059523809523809,0.4827484419812746,0.6891815262690443,1537
African-American,0.2309899569583931,0.5059523809523809,0.4827415671266825,0.6891815262690443,1537
African-American,0.2309899569583931,0.5071428571428571,0.48272535107417003,0.6891815262690443,1537
African-American,0.23385939741750358,0.5071428571428571,0.4826630561207051,0.6891815262690443,1537
African-American,0.23385939741750358,0.5107142857142857,0.4825840665713048,0.6891815262690443,1537
African-American,0.23385939741750358,0.5154761904761904,0.48255607620271057,0.6891815262690443,1537
African-American,0.2381635581061693,0.5154761904761904,0.4824196220913616,0.6891815262690443,1537
African-American,0.2381635581061693,0.5178571428571429,0.48238290243932247,0.6891815262690443,1537
African-American,0.2381635581061693,0.5214285714285715,0.4823816172961857,0.6891815262690443,1537
African-American,0.23959827833572453,0.5214285714285715,0.4823778643098505,0.6891815262690443,1537
African-American,0.23959827833572453,0.5238095238095238,0.48235692218520326,0.6891815262690443,1537
African-American,0.24103299856527977,0.5238095238095238,0.4823213551011576,0.6891815262690443,1537
African-American,0.24103299856527977,0.5273809523809524,0.48229914251090195,0.6891815262690443,1537
African-American,0.242467718794835,0.5273809523809524,0.4822952283578484,0.6891815262690443,1537
African-American,0.242467718794835,0.5285714285714286,0.4822912587412946,0.6891815262690443,1537
African-American,0.24533715925394547,0.5285714285714286,0.48214943109069114,0.6891815262690443,1537
African-American,0.24533715925394547,0.530952380952381,0.4821321227735204,0.6891815262690443,1537
African-American,0.24820659971305595,0.530952380952381,0.4820975736024229,0.6891815262690443,1537
African-American,0.24820659971305595,0.5333333333333333,0.4820745938600083,0.6891815262690443,1537
African-American,0.24820659971305595,0.5357142857142857,0.48205369538637777,0.6891815262690443,1537
African-American,0.24964131994261118,0.5357142857142857,0.4820463989908377,0.6891815262690443,1537
African-American,0.24964131994261118,0.5369047619047619,0.4820437300414397,0.6891815262690443,1537
African-American,0.25107604017216645,0.5369047619047619,0.4820000984978185,0.6891815262690443,1537
African-American,0.25107604017216645,0.5392857142857143,0.481991070350243,0.6891815262690443,1537
African-American,0.2539454806312769,0.5392857142857143,0.4819453737526975,0.6891815262690443,1537
African-American,0.2539454806312769,0.5416666666666666,0.4819287202458374,0.6891815262690443,1537
African-American,0.25538020086083213,0.5416666666666666,0.48192728330150203,0.6891815262690443,1537
African-American,0.25538020086083213,0.544047619047619,0.48186748425290155,0.6891815262690443,1537
African-American,0.25538020086083213,0.5464285714285714,0.48184885823190465,0.6891815262690443,1537
African-American,0.25538020086083213,0.5488095238095239,0.48181307774919946,0.6891815262690443,1537
African-American,0.25968436154949787,0.5488095238095239,0.48167328390074554,0.6891815262690443,1537
African-American,0.25968436154949787,0.5511904761904762,0.48160359067845687,0.6891815262690443,1537
African-American,0.25968436154949787,0.5535714285714286,0.48153919214173135,0.6891815262690443,1537
African-American,0.2611190817790531,0.5535714285714286,0.48151311445606004,0.6891815262690443,1537
African-American,0.2611190817790531,0.555952380952381,0.4815034384184164,0.6891815262690443,1537
African-American,0.26255380200860834,0.555952380952381,0.48146030858048394,0.6891815262690443,1537
African-American,0.26255380200860834,0.5571428571428572,0.48144498004620057,0.6891815262690443,1537
African-American,0.26398852223816355,0.5571428571428572,0.4814380611062916,0.6891815262690443,1537
African-American,0.266857962697274,0.5571428571428572,0.48139877179380497,0.6891815262690443,1537
African-American,0.266857962697274,0.5619047619047619,0.4812622789734327,0.6891815262690443,1537
African-American,0.27259684361549497,0.5619047619047619,0.48106968023865454,0.6891815262690443,1537
African-American,0.27259684361549497,0.5642857142857143,0.48105214596734636,0.6891815262690443,1537
African-American,0.27403156384505023,0.5642857142857143,0.4810154741223063,0.6891815262690443,1537
African-American,0.27403156384505023,0.5666666666666667,0.48090435803893744,0.6891815262690443,1537
African-American,0.27546628407460544,0.5666666666666667,0.48087990839351663,0.6891815262690443,1537
African-American,0.27546628407460544,0.5678571428571428,0.48086639820421684,0.6891815262690443,1537
African-American,0.2769010043041607,0.5678571428571428,0.48084247190529755,0.6891815262690443,1537
African-American,0.2769010043041607,0.569047619047619,0.48083388585622827,0.6891815262690443,1537
African-American,0.2769010043041607,0.5714285714285714,0.48083022496554134,0.6891815262690443,1537
African-American,0.2783357245337159,0.5714285714285714,0.4808174548598542,0.6891815262690443,1537
African-American,0.2783357245337159,0.5726190476190476,0.48080059294122496,0.6891815262690443,1537
African-American,0.2812051649928264,0.5726190476190476,0.48075868372137875,0.6891815262690443,1537
African-American,0.2812051649928264,0.575,0.48072654722183805,0.6891815262690443,1537
African-American,0.2812051649928264,0.5773809523809523,0.48071973734277607,0.6891815262690443,1537
African-American,0.28263988522238165,0.5773809523809523,0.4807125985626023,0.6891815262690443,1537
African-American,0.28263988522238165,0.5785714285714286,0.4807092684008309,0.6891815262690443,1537
African-American,0.28407460545193686,0.5785714285714286,0.48069370087881336,0.6891815262690443,1537
African-American,0.28407460545193686,0.580952380952381,0.48064689505404,0.6891815262690443,1537
African-American,0.28694404591104733,0.580952380952381,0.4806226727316933,0.6891815262690443,1537
African-American,0.28694404591104733,0.5821428571428572,0.48060378900246353,0.6891815262690443,1537
African-American,0.29124820659971307,0.5821428571428572,0.4804438872217948,0.6891815262690443,1537
African-American,0.29124820659971307,0.5845238095238096,0.48040910740859266,0.6891815262690443,1537
African-American,0.296987087517934,0.5845238095238096,0.4803842976541175,0.6891815262690443,1537
African-American,0.296987087517934,0.5869047619047619,0.48035585122299534,0.6891815262690443,1537
African-American,0.2984218077474892,0.5869047619047619,0.4802941268531148,0.6891815262690443,1537
African-American,0.3012912482065997,0.5869047619047619,0.4802804164433154,0.6891815262690443,1537
African-American,0.30272596843615496,0.5869047619047619,0.480240811214941,0.6891815262690443,1537
African-American,0.30272596843615496,0.5880952380952381,0.4801447731104878,0.6891815262690443,1537
African-American,0.30559540889526543,0.5880952380952381,0.48013639589956414,0.6891815262690443,1537
African-American,0.30559540889526543,0.5892857142857143,0.48013535622234654,0.6891815262690443,1537
African-American,0.3127690100430416,0.5892857142857143,0.47991831593320494,0.6891815262690443,1537
African-American,0.3127690100430416,0.5916666666666667,0.4798058794428911,0.6891815262690443,1537
African-American,0.31563845050215206,0.5916666666666667,0.47980244213077783,0.6891815262690443,1537
African-American,0.3170731707317073,0.5916666666666667,0.47973892356163544,0.6891815262690443,1537
African-American,0.3170731707317073,0.5928571428571429,0.47973355634751574,0.6891815262690443,1537
African-American,0.31850789096126253,0.5928571428571429,0.4797317714941834,0.6891815262690443,1537
African-American,0.31850789096126253,0.594047619047619,0.479708066872669,0.6891815262690443,1537
African-American,0.3199426111908178,0.594047619047619,0.47968544326429197,0.6891815262690443,1537
African-American,0.3199426111908178,0.5988095238095238,0.4796653706583272,0.6891815262690443,1537
African-American,0.3199426111908178,0.6023809523809524,0.47962206229754456,0.6891815262690443,1537
African-American,0.321377331420373,0.6023809523809524,0.47961811976572494,0.6891815262690443,1537
African-American,0.321377331420373,0.6035714285714285,0.479593507550013,0.6891815262690443,1537
African-American,0.32281205164992827,0.6035714285714285,0.4795388722705949,0.6891815262690443,1537
African-American,0.32281205164992827,0.6047619047619047,0.4795203443694571,0.6891815262690443,1537
African-American,0.32568149210903874,0.6047619047619047,0.4794662008001499,0.6891815262690443,1537
African-American,0.32568149210903874,0.6095238095238096,0.4794000585298433,0.6891815262690443,1537
African-American,0.3285509325681492,0.6095238095238096,0.4793599170041927,0.6891815262690443,1537
African-American,0.3285509325681492,0.6130952380952381,0.4791578900793606,0.6891815262690443,1537
African-American,0.3299856527977044,0.6130952380952381,0.47910506232294975,0.6891815262690443,1537
African-American,0.3299856527977044,0.6142857142857143,0.4790636473046898,0.6891815262690443,1537
African-American,0.3314203730272597,0.6142857142857143,0.47905009039819807,0.6891815262690443,1537
African-American,0.3314203730272597,0.6154761904761905,0.4790461344867896,0.6891815262690443,1537
African-American,0.3328550932568149,0.6154761904761905,0.479032849715485,0.6891815262690443,1537
African-American,0.3328550932568149,0.6166666666666667,0.47892514151036003,0.6891815262690443,1537
African-American,0.3328550932568149,0.6190476190476191,0.47892162800227583,0.6891815262690443,1537
African-American,0.33428981348637016,0.6190476190476191,0.47890904169239784,0.6891815262690443,1537
African-American,0.33428981348637016,0.6202380952380953,0.47890812320702697,0.6891815262690443,1537
African-American,0.3357245337159254,0.6202380952380953,0.4789027604069012,0.6891815262690443,1537
African-American,0.3357245337159254,0.6214285714285714,0.47884156528647115,0.6891815262690443,1537
African-American,0.3385939741750359,0.6214285714285714,0.4786502163880904,0.6891815262690443,1537
African-American,0.3385939741750359,0.6238095238095238,0.4786481633194823,0.6891815262690443,1537
African-American,0.34576757532281205,0.6238095238095238,0.4783755121340868,0.6891815262690443,1537
African-American,0.34576757532281205,0.6261904761904762,0.47835191712451397,0.6891815262690443,1537
African-American,0.3472022955523673,0.6261904761904762,0.4783308119327944,0.6891815262690443,1537
African-American,0.3472022955523673,0.6285714285714286,0.47831962505925973,0.6891815262690443,1537
African-American,0.3472022955523673,0.6297619047619047,0.47827118730121626,0.6891815262690443,1537
African-American,0.351506456241033,0.6297619047619047,0.47816353483005836,0.6891815262690443,1537
African-American,0.351506456241033,0.6309523809523809,0.4781193166168585,0.6891815262690443,1537
African-American,0.35437589670014347,0.6309523809523809,0.47806006168667253,0.6891815262690443,1537
African-American,0.35437589670014347,0.6333333333333333,0.47798603831723707,0.6891815262690443,1537
African-American,0.35724533715925394,0.6333333333333333,0.4779715885270381,0.6891815262690443,1537
African-American,0.3586800573888092,0.6333333333333333,0.4778724481077992,0.6891815262690443,1537
African-American,0.3586800573888092,0.6369047619047619,0.4778030418970217,0.6891815262690443,1537
African-American,0.3615494978479197,0.6369047619047619,0.4777007508299142,0.6891815262690443,1537
African-American,0.3615494978479197,0.6392857142857142,0.47766374807664513,0.6891815262690443,1537
African-American,0.3629842180774749,0.6392857142857142,0.4775925811664704,0.6891815262690443,1537
African-American,0.3629842180774749,0.6416666666666667,0.47757530277420074,0.6891815262690443,1537
African-American,0.3672883787661406,0.6416666666666667,0.4774775474813272,0.6891815262690443,1537
African-American,0.3672883787661406,0.6464285714285715,0.47746225402176534,0.6891815262690443,1537
African-American,0.3672883787661406,0.6488095238095238,0.47744610749363386,0.6891815262690443,1537
African-American,0.3701578192252511,0.6488095238095238,0.47740558825229884,0.6891815262690443,1537
African-American,0.3701578192252511,0.65,0.47737936641908124,0.6891815262690443,1537
African-American,0.37302725968436157,0.65,0.47733231272847293,0.6891815262690443,1537
African-American,0.37302725968436157,0.6523809523809524,0.4772878301179339,0.6891815262690443,1537
African-American,0.3744619799139168,0.6523809523809524,0.4772820928528225,0.6891815262690443,1537
African-American,0.3744619799139168,0.655952380952381,0.4772339284305616,0.6891815262690443,1537
African-American,0.37589670014347204,0.655952380952381,0.4772157724845799,0.6891815262690443,1537
African-American,0.37589670014347204,0.6583333333333333,0.4772080283637023,0.6891815262690443,1537
African-American,0.37733142037302725,0.6583333333333333,0.47720399266803853,0.6891815262690443,1537
African-American,0.37733142037302725,0.6607142857142857,0.4771904581739052,0.6891815262690443,1537
African-American,0.3787661406025825,0.6607142857142857,0.4771863071860273,0.6891815262690443,1537
African-American,0.3787661406025825,0.6619047619047619,0.477184755313349,0.6891815262690443,1537
African-American,0.3802008608321377,0.6619047619047619,0.4771565585318232,0.6891815262690443,1537
African-American,0.3802008608321377,0.6630952380952381,0.47715321470097505,0.6891815262690443,1537
African-American,0.381635581061693,0.6630952380952381,0.47706778406424705,0.6891815262690443,1537
African-American,0.381635581061693,0.6642857142857143,0.4770443856946542,0.6891815262690443,1537
African-American,0.38450502152080346,0.6642857142857143,0.4770183101332022,0.6891815262690443,1537
African-American,0.38450502152080346,0.6654761904761904,0.47698360305055915,0.6891815262690443,1537
African-American,0.38737446197991393,0.6654761904761904,0.4768492675927529,0.6891815262690443,1537
African-American,0.38737446197991393,0.6666666666666666,0.4766911963382989,0.6891815262690443,1537
African-American,0.38880918220946914,0.6666666666666666,0.47668582650915337,0.6891815262690443,1537
African-American,0.3916786226685796,0.6666666666666666,0.4766141528437411,0.6891815262690443,1537
African-American,0.3916786226685796,0.6678571428571428,0.4765860214361945,0.6891815262690443,1537
African-American,0.3931133428981349,0.6678571428571428,0.4765838932745893,0.6891815262690443,1537
African-American,0.3931133428981349,0.6714285714285714,0.47640593783797425,0.6891815262690443,1537
African-American,0.39741750358680056,0.6714285714285714,0.47640374730223034,0.6891815262690443,1537
African-American,0.39741750358680056,0.6773809523809524,0.4763572826595225,0.6891815262690443,1537
African-American,0.3988522238163558,0.6773809523809524,0.4763240979195749,0.6891815262690443,1537
African-American,0.3988522238163558,0.6797619047619048,0.4762527811277489,0.6891815262690443,1537
African-American,0.3988522238163558,0.680952380952381,0.476191934322848,0.6891815262690443,1537
African-American,0.4017216642754663,0.680952380952381,0.47616761110563754,0.6891815262690443,1537
African-American,0.4017216642754663,0.6821428571428572,0.4761417919144462,0.6891815262690443,1537
African-American,0.40889526542324245,0.6821428571428572,0.47602209847769167,0.6891815262690443,1537
African-American,0.40889526542324245,0.6845238095238095,0.47602173699512207,0.6891815262690443,1537
African-American,0.40889526542324245,0.6869047619047619,0.47601583980058293,0.6891815262690443,1537
African-American,0.4146341463414634,0.6869047619047619,0.47590593268578224,0.6891815262690443,1537
African-American,0.4146341463414634,0.6880952380952381,0.475891665544846,0.6891815262690443,1537
African-American,0.41606886657101866,0.6880952380952381,0.4758906537048178,0.6891815262690443,1537
African-American,0.41606886657101866,0.6892857142857143,0.4758810857163439,0.6891815262690443,1537
African-American,0.41750358680057387,0.6892857142857143,0.4758797870839931,0.6891815262690443,1537
African-American,0.41750358680057387,0.6916666666666667,0.4758590070836621,0.6891815262690443,1537
African-American,0.4218077474892396,0.6916666666666667,0.475696127589124,0.6891815262690443,1537
African-American,0.4218077474892396,0.6928571428571428,0.47569286418526247,0.6891815262690443,1537
African-American,0.4232424677187948,0.6928571428571428,0.4756885483047616,0.6891815262690443,1537
African-American,0.4232424677187948,0.694047619047619,0.47566955560655555,0.6891815262690443,1537
African-American,0.4232424677187948,0.6976190476190476,0.4756625819963015,0.6891815262690443,1537
African-American,0.4232424677187948,0.7,0.4756600437409651,0.6891815262690443,1537
African-American,0.4232424677187948,0.7011904761904761,0.4756117880738938,0.6891815262690443,1537
African-American,0.4261119081779053,0.7011904761904761,0.4754879056041305,0.6891815262690443,1537
African-American,0.4261119081779053,0.7047619047619048,0.47541860275638476,0.6891815262690443,1537
African-American,0.4261119081779053,0.705952380952381,0.47533537965481343,0.6891815262690443,1537
African-American,0.42754662840746055,0.705952380952381,0.4752616525948998,0.6891815262690443,1537
African-American,0.42754662840746055,0.7083333333333334,0.4752398175950511,0.6891815262690443,1537
African-American,0.430416068866571,0.7083333333333334,0.47516969271075404,0.6891815262690443,1537
African-American,0.430416068866571,0.7107142857142857,0.475046842077662,0.6891815262690443,1537
African-American,0.4332855093256815,0.7107142857142857,0.47491559814526263,0.6891815262690443,1537
African-American,0.4332855093256815,0.7119047619047619,0.474906786301861,0.6891815262690443,1537
African-American,0.43615494978479197,0.7119047619047619,0.47487192787003235,0.6891815262690443,1537
African-American,0.43615494978479197,0.7130952380952381,0.47481164973495815,0.6891815262690443,1537
African-American,0.4375896700143472,0.7130952380952381,0.47480952935285314,0.6891815262690443,1537
African-American,0.4375896700143472,0.7166666666666667,0.4747535698639427,0.6891815262690443,1537
African-American,0.44045911047345765,0.7166666666666667,0.47473011314461794,0.6891815262690443,1537
African-American,0.44045911047345765,0.7178571428571429,0.47471267519904325,0.6891815262690443,1537
African-American,0.4433285509325681,0.7178571428571429,0.4746723729371119,0.6891815262690443,1537
African-American,0.4433285509325681,0.7226190476190476,0.47465312212478844,0.6891815262690443,1537
African-American,0.44763271162123386,0.7226190476190476,0.4745596815762933,0.6891815262690443,1537
African-American,0.44763271162123386,0.725,0.4745409461056103,0.6891815262690443,1537
African-American,0.44763271162123386,0.7273809523809524,0.47453554921834273,0.6891815262690443,1537
African-American,0.44763271162123386,0.7285714285714285,0.47445995613001696,0.6891815262690443,1537
African-American,0.44763271162123386,0.7309523809523809,0.47443429802488113,0.6891815262690443,1537
African-American,0.44763271162123386,0.7321428571428571,0.47442799596504803,0.6891815262690443,1537
African-American,0.44763271162123386,0.7345238095238096,0.47437492065912,0.6891815262690443,1537
African-American,0.44763271162123386,0.7357142857142858,0.4743689525081885,0.6891815262690443,1537
African-American,0.44763271162123386,0.7392857142857143,0.4743296744310199,0.6891815262690443,1537
African-American,0.44763271162123386,0.7404761904761905,0.4743289343330835,0.6891815262690443,1537
African-American,0.45050215208034433,0.7404761904761905,0.47429163727176127,0.6891815262690443,1537
African-American,0.45050215208034433,0.7416666666666667,0.4742801798003041,0.6891815262690443,1537
African-American,0.4519368723098996,0.7416666666666667,0.4742561774871246,0.6891815262690443,1537
African-American,0.4519368723098996,0.7428571428571429,0.47420704851564877,0.6891815262690443,1537
African-American,0.45480631276901007,0.7428571428571429,0.47410047467447186,0.6891815262690443,1537
African-American,0.45480631276901007,0.7452380952380953,0.47404726781081075,0.6891815262690443,1537
African-American,0.4562410329985653,0.7452380952380953,0.47401703560360525,0.6891815262690443,1537
African-American,0.4562410329985653,0.7464285714285714,0.474005098068984,0.6891815262690443,1537
African-American,0.45911047345767575,0.7464285714285714,0.473939478675064,0.6891815262690443,1537
African-American,0.45911047345767575,0.75,0.4739140682103667,0.6891815262690443,1537
African-American,0.4619799139167862,0.75,0.4737984190841485,0.6891815262690443,1537
African-American,0.4619799139167862,0.7535714285714286,0.4736231488716564,0.6891815262690443,1537
African-American,0.4720229555236729,0.7535714285714286,0.47352953698920525,0.6891815262690443,1537
African-American,0.4720229555236729,0.7547619047619047,0.4735185902082497,0.6891815262690443,1537
African-American,0.4748923959827834,0.7547619047619047,0.4734631044902092,0.6891815262690443,1537
African-American,0.4748923959827834,0.7559523809523809,0.4734028377605407,0.6891815262690443,1537
African-American,0.4763271162123386,0.7559523809523809,0.4733999749294382,0.6891815262690443,1537
African-American,0.4763271162123386,0.7583333333333333,0.47331869832627327,0.6891815262690443,1537
African-American,0.47776183644189385,0.7583333333333333,0.47329486575707513,0.6891815262690443,1537
African-American,0.4806312769010043,0.7583333333333333,0.47327625591462863,0.6891815262690443,1537
African-American,0.4806312769010043,0.7595238095238095,0.47326633697729925,0.6891815262690443,1537
African-American,0.48206599713055953,0.7595238095238095,0.47322439450125603,0.6891815262690443,1537
African-American,0.48206599713055953,0.763095238095238,0.47317115123734216,0.6891815262690443,1537
African-American,0.4835007173601148,0.763095238095238,0.4731618212821366,0.6891815262690443,1537
African-American,0.4835007173601148,0.7642857142857142,0.4731109672457035,0.6891815262690443,1537
African-American,0.48923959827833574,0.7642857142857142,0.47296527625432827,0.6891815262690443,1537
African-American,0.48923959827833574,0.7666666666666667,0.47295540909322487,0.6891815262690443,1537
African-American,0.4935437589670014,0.7666666666666667,0.4729368057753732,0.6891815262690443,1537
African-American,0.4935437589670014,0.7678571428571429,0.4727872032193254,0.6891815262690443,1537
African-American,0.4949784791965567,0.7678571428571429,0.4727729452338547,0.6891815262690443,1537
African-American,0.4949784791965567,0.7690476190476191,0.47277080797724147,0.6891815262690443,1537
African-American,0.49784791965566716,0.7690476190476191,0.4727340104301073,0.6891815262690443,1537
African-American,0.49784791965566716,0.7726190476190476,0.47250051165866896,0.6891815262690443,1537
African-American,0.49928263988522237,0.7726190476190476,0.47248869359287005,0.6891815262690443,1537
African-American,0.49928263988522237,0.7738095238095238,0.472488358361156,0.6891815262690443,1537
African-American,0.5021520803443329,0.7738095238095238,0.4724728221647231,0.6891815262690443,1537
African-American,0.5050215208034433,0.7738095238095238,0.47243847863754335,0.6891815262690443,1537
African-American,0.5050215208034433,0.7761904761904762,0.47236575714245393,0.6891815262690443,1537
African-American,0.5078909612625538,0.7761904761904762,0.4722749101342524,0.6891815262690443,1537
African-American,0.5078909612625538,0.7785714285714286,0.4722631435524179,0.6891815262690443,1537
African-American,0.509325681492109,0.7785714285714286,0.47219463147973595,0.6891815262690443,1537
African-American,0.5121951219512195,0.7785714285714286,0.47214272332901597,0.6891815262690443,1537
African-American,0.5136298421807748,0.7785714285714286,0.4721350240581883,0.6891815262690443,1537
African-American,0.5136298421807748,0.7797619047619048,0.4721246235425535,0.6891815262690443,1537
African-American,0.5136298421807748,0.7821428571428571,0.472089843265426,0.6891815262690443,1537
African-American,0.5164992826398852,0.7821428571428571,0.47205492443561,0.6891815262690443,1537
African-American,0.5164992826398852,0.7833333333333333,0.4720531088420734,0.6891815262690443,1537
African-American,0.5179340028694405,0.7833333333333333,0.4720289090119803,0.6891815262690443,1537
African-American,0.5208034433285509,0.7833333333333333,0.47198341400669014,0.6891815262690443,1537
African-American,0.5208034433285509,0.7845238095238095,0.47198120677755134,0.6891815262690443,1537
African-American,0.5222381635581061,0.7845238095238095,0.47194304855437214,0.6891815262690443,1537
African-American,0.5222381635581061,0.7857142857142857,0.4719223460662011,0.6891815262690443,1537
African-American,0.533715925394548,0.7857142857142857,0.4716343756601753,0.6891815262690443,1537
African-American,0.533715925394548,0.7869047619047619,0.4716132966547452,0.6891815262690443,1537
African-American,0.5408895265423243,0.7869047619047619,0.4715003685885734,0.6891815262690443,1537
African-American,0.5408895265423243,0.7892857142857143,0.4714760241861031,0.6891815262690443,1537
African-American,0.5423242467718795,0.7892857142857143,0.47135679741368675,0.6891815262690443,1537
African-American,0.5423242467718795,0.7904761904761904,0.47134358682889715,0.6891815262690443,1537
African-American,0.5451936872309899,0.7904761904761904,0.4712909660952885,0.6891815262690443,1537
African-American,0.5451936872309899,0.7928571428571428,0.4712839681220384,0.6891815262690443,1537
African-American,0.5480631276901005,0.7928571428571428,0.47124485596488364,0.6891815262690443,1537
African-American,0.5480631276901005,0.7952380952380952,0.4712386822492367,0.6891815262690443,1537
African-American,0.5509325681492109,0.7952380952380952,0.47108550763728463,0.6891815262690443,1537
African-American,0.5509325681492109,0.8,0.4710685441414875,0.6891815262690443,1537
African-American,0.5523672883787661,0.8,0.4709952300022157,0.6891815262690443,1537
African-American,0.5566714490674318,0.8,0.4709884638078912,0.6891815262690443,1537
African-American,0.5581061692969871,0.8,0.47096144773110926,0.6891815262690443,1537
African-American,0.5609756097560976,0.8,0.47093807409778266,0.6891815262690443,1537
African-American,0.563845050215208,0.8,0.47090731036170574,0.6891815262690443,1537
African-American,0.563845050215208,0.8011904761904762,0.4708974781034471,0.6891815262690443,1537
African-American,0.563845050215208,0.8035714285714286,0.47086117219928353,0.6891815262690443,1537
African-American,0.569583931133429,0.8035714285714286,0.4706837226091853,0.6891815262690443,1537
African-American,0.569583931133429,0.8083333333333333,0.47054804192548483,0.6891815262690443,1537
African-American,0.5738880918220947,0.8083333333333333,0.4703484453900051,0.6891815262690443,1537
African-American,0.5738880918220947,0.8095238095238095,0.4703098996811603,0.6891815262690443,1537
African-American,0.5753228120516499,0.8095238095238095,0.4703086126186576,0.6891815262690443,1537
African-American,0.5753228120516499,0.8107142857142857,0.47030794373462714,0.6891815262690443,1537
African-American,0.5781922525107605,0.8107142857142857,0.470228208093999,0.6891815262690443,1537
African-American,0.5781922525107605,0.8119047619047619,0.47018871519742683,0.6891815262690443,1537
African-American,0.5796269727403156,0.8119047619047619,0.4701548074350344,0.6891815262690443,1537
African-American,0.5796269727403156,0.8130952380952381,0.4700844842427676,0.6891815262690443,1537
African-American,0.5810616929698709,0.8130952380952381,0.4700138546246995,0.6891815262690443,1537
African-American,0.5810616929698709,0.8154761904761905,0.4699903326881073,0.6891815262690443,1537
African-American,0.5911047345767575,0.8154761904761905,0.4696929955040117,0.6891815262690443,1537
African-American,0.5911047345767575,0.8166666666666667,0.4696451504580428,0.6891815262690443,1537
African-American,0.5982783357245337,0.8166666666666667,0.46960160290800446,0.6891815262690443,1537
African-American,0.5982783357245337,0.819047619047619,0.46938438508029506,0.6891815262690443,1537
African-American,0.599713055954089,0.819047619047619,0.46934711881145375,0.6891815262690443,1537
African-American,0.599713055954089,0.8202380952380952,0.46933373448591703,0.6891815262690443,1537
African-American,0.6011477761836442,0.8202380952380952,0.4693217041640911,0.6891815262690443,1537
African-American,0.6011477761836442,0.8214285714285714,0.4691885953604634,0.6891815262690443,1537
African-American,0.6025824964131994,0.8214285714285714,0.46910146101337724,0.6891815262690443,1537
African-American,0.6025824964131994,0.8261904761904761,0.4689385636109495,0.6891815262690443,1537
African-American,0.6054519368723099,0.8261904761904761,0.4689257875529671,0.6891815262690443,1537
African-American,0.6054519368723099,0.8273809523809523,0.4688771007866259,0.6891815262690443,1537
African-American,0.6068866571018652,0.8273809523809523,0.46880036990685764,0.6891815262690443,1537
African-American,0.6068866571018652,0.8285714285714286,0.4687949782744196,0.6891815262690443,1537
African-American,0.6111908177905309,0.8285714285714286,0.4687367027348164,0.6891815262690443,1537
African-American,0.6111908177905309,0.8297619047619048,0.46871796478066224,0.6891815262690443,1537
African-American,0.6140602582496413,0.8297619047619048,0.4686653660186879,0.6891815262690443,1537
African-American,0.6140602582496413,0.8321428571428572,0.468555719572711,0.6891815262690443,1537
African-American,0.6154949784791965,0.8321428571428572,0.46853298672018606,0.6891815262690443,1537
African-American,0.6154949784791965,0.8333333333333334,0.4684632895586566,0.6891815262690443,1537
African-American,0.6169296987087518,0.8333333333333334,0.46837037849828456,0.6891815262690443,1537
African-American,0.6169296987087518,0.8345238095238096,0.468356929394797,0.6891815262690443,1537
African-American,0.6197991391678622,0.8345238095238096,0.46826151708901936,0.6891815262690443,1537
African-American,0.6197991391678622,0.8357142857142857,0.4682599265205668,0.6891815262690443,1537
African-American,0.6212338593974175,0.8357142857142857,0.46825384199291736,0.6891815262690443,1537
African-American,0.6212338593974175,0.8369047619047619,0.46819039227453957,0.6891815262690443,1537
African-American,0.6226685796269728,0.8369047619047619,0.46813763981831613,0.6891815262690443,1537
African-American,0.6226685796269728,0.8380952380952381,0.46810832160269106,0.6891815262690443,1537
African-American,0.6370157819225251,0.8380952380952381,0.4676426267935533,0.6891815262690443,1537
African-American,0.6398852223816356,0.8380952380952381,0.4674676217539431,0.6891815262690443,1537
African-American,0.6470588235294118,0.8380952380952381,0.46696955128092443,0.6891815262690443,1537
African-American,0.6470588235294118,0.8392857142857143,0.4669432403777174,0.6891815262690443,1537
African-American,0.6513629842180775,0.8392857142857143,0.46677957474297516,0.6891815262690443,1537
African-American,0.6513629842180775,0.8404761904761905,0.4667182350522776,0.6891815262690443,1537
African-American,0.6527977044476327,0.8404761904761905,0.4666836942674683,0.6891815262690443,1537
African-American,0.6527977044476327,0.8428571428571429,0.46660915662652,0.6891815262690443,1537
African-American,0.6556671449067432,0.8428571428571429,0.4665142847448446,0.6891815262690443,1537
African-American,0.6556671449067432,0.844047619047619,0.4664862591673598,0.6891815262690443,1537
African-American,0.6585365853658537,0.844047619047619,0.46641370562563045,0.6891815262690443,1537
